"Year","Activity","Source","Destination","Energy (MW.h)","Total Value (CAN$)","Price (CAN$/MW.h)"
"2017","Exports","British Columbia","California","10606011.6704","476159466.9890","44.90"
"2017","Exports","British Columbia","Idaho","22859.0000","1206134.4993","52.76"
"2017","Exports","British Columbia","Montana","11004.0000","457032.1996","41.53"
"2017","Exports","British Columbia","Nebraska","6354.0000","202692.0810","31.90"
"2017","Exports","British Columbia","Nevada","53850.0000","4170758.5970","77.45"
"2017","Exports","British Columbia","New Mexico","8900.0000","1244185.6890","139.80"
"2017","Exports","British Columbia","Oregon","1341351.0000","57949836.6937","43.20"
"2017","Exports","British Columbia","Texas","520.0000","41299.2317","79.42"
"2017","Exports","British Columbia","Total","13974670.0077","618927368.0606","44.29"
"2017","Exports","British Columbia","Utah","10052.0000","886525.3122","88.19"
"2017","Exports","British Columbia","Washington","1840238.7373","71077672.2632","38.62"
"2017","Exports","British Columbia","Wyoming","619.0000","12643.0497","20.42"
"2017","Exports","Manitoba","Indiana","0.0000","0.0000","0.00"
"2017","Exports","Manitoba","Minn / N. Dakota","9950865.2580","419938897.0100","Confidential"
"2017","Exports","Manitoba","Texas","0.0000","0.0000","0.00"
"2017","Exports","Manitoba","Total","9950865.2580","419938897.0100","Confidential"
"2017","Exports","New Brunswick","Maine","1232818.0000","91989678.4305","74.62"
"2017","Exports","New Brunswick","Total","1232818.0000","91989678.4305","74.62"
"2017","Exports","Newfoundland and Labrador","New England-ISO","391948.0000","14395335.1610","36.73"
"2017","Exports","Newfoundland and Labrador","New York","919041.3800","21866136.5715","23.79"
"2017","Exports","Newfoundland and Labrador","Total","1310989.3800","36261471.7325","27.66"
"2017","Exports","Nova Scotia","Maine","78990.8000","4072407.5115","51.56"
"2017","Exports","Nova Scotia","Total","78990.8000","4072407.5115","51.56"
"2017","Exports","Ontario","Indiana","10410.0000","623891.0200","59.93"
"2017","Exports","Ontario","Kansas","100.0000","3128.0000","31.28"
"2017","Exports","Ontario","Maine","6.0000","251.0300","41.84"
"2017","Exports","Ontario","Massachusetts","3024.0000","378533.7500","125.18"
"2017","Exports","Ontario","Michigan","6796280.7530","235129356.6344","34.60"
"2017","Exports","Ontario","Minn / N. Dakota","6372.0000","228159.5300","35.81"
"2017","Exports","Ontario","Minnesota","965595.4370","26697697.3191","27.65"
"2017","Exports","Ontario","New England-ISO","686945.3800","31283058.8600","45.54"
"2017","Exports","Ontario","New York","8209405.2998","197592077.2244","24.07"
"2017","Exports","Ontario","Ohio","3599.0000","148944.3000","41.38"
"2017","Exports","Ontario","Pennsylvania","5303.0000","222070.3400","41.88"
"2017","Exports","Ontario","Pennsylvania Jersey Maryland Power Pool","171208.3300","6661013.3600","38.91"
"2017","Exports","Ontario","Total","16953848.1998","503080618.3679","29.67"
"2017","Exports","Ontario","Vermont","95599.0000","4112437.0000","43.02"
"2017","Exports","Québec","Maine","3868572.1000","156887618.8200","40.55"
"2017","Exports","Québec","New England-ISO","1436975.9100","69432651.3400","42.90"
"2017","Exports","Québec","New York","10394588.0000","347113298.0900","30.85"
"2017","Exports","Québec","Total","27649585.0100","1229589867.7100","39.31"
"2017","Exports","Québec","Vermont","11949449.0000","656156299.4600","45.83"
"2017","Exports","Saskatchewan","North Dakota","266252.0000","8658803.6900","32.52"
"2017","Exports","Saskatchewan","Total","266252.0000","8658803.6900","32.52"
"2017","Exports","Total","Alaska","933.6000","66948.0568","71.71"
"2017","Exports","Total","Arizona","71977.0000","5452173.3984","75.75"
"2017","Exports","Total","California","10611415.6704","476661090.5578","44.92"
"2017","Exports","Total","Idaho","22859.0000","1206134.4993","52.76"
"2017","Exports","Total","Indiana","10410.0000","623891.0200","59.93"
"2017","Exports","Total","Kansas","100.0000","3128.0000","31.28"
"2017","Exports","Total","Maine","5180386.9000","252949955.7920","48.83"
"2017","Exports","Total","Massachusetts","3024.0000","378533.7500","125.18"
"2017","Exports","Total","Michigan","6796280.7530","235129356.6344","34.60"
"2017","Exports","Total","Minn / N. Dakota","9957237.2580","420167056.5400","Confidential"
"2017","Exports","Total","Minnesota","965595.4370","26697697.3191","27.65"
"2017","Exports","Total","Montana","312223.0890","7987466.0896","25.58"
"2017","Exports","Total","Nebraska","6354.0000","202692.0810","31.90"
"2017","Exports","Total","Nevada","53850.0000","4170758.5970","77.45"
"2017","Exports","Total","New England-ISO","2515869.2900","115111045.3610","42.66"
"2017","Exports","Total","New Mexico","8900.0000","1244185.6890","139.80"
"2017","Exports","Total","New York","19523034.6798","566571511.8859","27.67"
"2017","Exports","Total","North Dakota","267206.0000","8699275.2100","32.56"
"2017","Exports","Total","Ohio","3599.0000","148944.3000","41.38"
"2017","Exports","Total","Oregon","1341351.0000","57949836.6937","43.20"
"2017","Exports","Total","Pennsylvania","5303.0000","222070.3400","41.88"
"2017","Exports","Total","Pennsylvania Jersey Maryland Power Pool","171208.3300","6661013.3600","38.91"
"2017","Exports","Total","Texas","520.0000","41299.2317","79.42"
"2017","Exports","Total","Total","72039761.1275","2927882187.8421","38.57"
"2017","Exports","Total","Utah","10052.0000","886525.3122","88.19"
"2017","Exports","Total","Vermont","12045048.0000","660268736.4600","45.81"
"2017","Exports","Total","Washington","2154404.1203","78368218.6135","36.38"
"2017","Exports","Total","Wyoming","619.0000","12643.0497","20.42"
"2017","Imports","Arizona","British Columbia","3462.0000","21991.7432","6.35"
"2017","Imports","Arizona","Total","3462.0000","21991.7432","6.35"
"2017","Imports","California","Alberta","1634.0000","32169.1700","19.69"
"2017","Imports","California","British Columbia","4037.5000","-67335.2730","-16.68"
"2017","Imports","California","Total","5671.5000","-35166.1030","-6.20"
"2017","Imports","Idaho","Alberta","125.0000","3431.0000","27.45"
"2017","Imports","Idaho","British Columbia","12241.0000","160016.5820","13.07"
"2017","Imports","Idaho","Ontario","15.0000","272.8500","18.19"
"2017","Imports","Idaho","Total","12381.0000","163720.4320","13.22"
"2017","Imports","Indiana","Ontario","0.0000","0.0000","0.00"
"2017","Imports","Indiana","Total","0.0000","0.0000","0.00"
"2017","Imports","Maine","New Brunswick","201897.0000","9906581.1300","49.07"
"2017","Imports","Maine","Total","201897.0000","9906581.1300","49.07"
"2017","Imports","Michigan","Ontario","88093.5000","3423421.5572","38.86"
"2017","Imports","Michigan","Total","88093.5000","3423421.5572","38.86"
"2017","Imports","Minn / N. Dakota","Alberta","182.0000","4614.7200","25.36"
"2017","Imports","Minn / N. Dakota","Manitoba","161142.0000","5776557.2500","35.85"
"2017","Imports","Minn / N. Dakota","Ontario","444.0000","20911.3900","47.10"
"2017","Imports","Minn / N. Dakota","Total","161768.0000","5802083.3600","35.87"
"2017","Imports","Minnesota","Alberta","15.0000","134.8800","8.99"
"2017","Imports","Minnesota","Ontario","71001.7200","1623404.6822","22.86"
"2017","Imports","Minnesota","Total","71016.7200","1623539.5622","22.86"
"2017","Imports","Montana","Alberta","202046.9150","3907283.3500","19.34"
"2017","Imports","Montana","British Columbia","11933.0000","234787.4838","19.68"
"2017","Imports","Montana","Total","213979.9150","4142070.8338","19.36"
"2017","Imports","Nebraska","British Columbia","2432.0000","-17809.4236","-7.32"
"2017","Imports","Nebraska","Total","2432.0000","-17809.4236","-7.32"
"2017","Imports","Nevada","British Columbia","905.0000","-6414.6424","-7.09"
"2017","Imports","Nevada","Total","905.0000","-6414.6424","-7.09"
"2017","Imports","New Mexico","British Columbia","288.0000","-1350.8780","-4.69"
"2017","Imports","New Mexico","Total","288.0000","-1350.8780","-4.69"
"2017","Imports","New York","Ontario","42500.0000","1777083.1054","41.81"
"2017","Imports","New York","Québec","96756.0000","9628819.8800","89.52"
"2017","Imports","New York","Total","139256.0000","11405902.9854","74.96"
"2017","Imports","North Dakota","Alberta","989.0000","91016.8900","92.03"
"2017","Imports","North Dakota","Ontario","27.0000","951.0000","35.22"
"2017","Imports","North Dakota","Saskatchewan","35094.0000","604571.0500","17.23"
"2017","Imports","North Dakota","Total","36110.0000","696538.9400","19.29"
"2017","Imports","Oregon","Alberta","1951.0000","56968.2112","29.20"
"2017","Imports","Oregon","British Columbia","311509.1654","3748897.9594","12.03"
"2017","Imports","Oregon","Total","313460.1654","3805866.1706","12.14"
"2017","Imports","Pennsylvania","Ontario","3000.0000","200924.7000","66.97"
"2017","Imports","Pennsylvania","Total","3000.0000","200924.7000","66.97"
"2017","Imports","Pennsylvania Jersey Maryland Power Pool","Ontario","669.0000","31173.8400","46.60"
"2017","Imports","Pennsylvania Jersey Maryland Power Pool","Total","669.0000","31173.8400","46.60"
"2017","Imports","Total","Alberta","578152.9050","8934407.1327","15.45"
"2017","Imports","Total","British Columbia","8596932.8645","193097984.3181","22.46"
"2017","Imports","Total","Manitoba","161142.0000","5776557.2500","35.85"
"2017","Imports","Total","New Brunswick","201897.0000","9906581.1300","49.07"
"2017","Imports","Total","Ontario","205820.2200","7081205.1248","34.40"
"2017","Imports","Total","Québec","125075.0000","14339816.2200","106.92"
"2017","Imports","Total","Saskatchewan","35094.0000","604571.0500","17.23"
"2017","Imports","Total","Total","9904113.9895","239741122.2256","24.11"
"2017","Imports","Utah","British Columbia","38.0000","178.2003","4.69"
"2017","Imports","Utah","Total","38.0000","178.2003","4.69"
"2017","Imports","Vermont","Ontario","70.0000","3062.0000","43.74"
"2017","Imports","Vermont","Québec","28319.0000","4710996.3400","166.35"
"2017","Imports","Vermont","Total","28389.0000","4714058.3400","166.05"
"2017","Imports","Washington","Alberta","371209.9900","4838788.9115","13.04"
"2017","Imports","Washington","British Columbia","8249778.1991","189019650.7389","22.91"
"2017","Imports","Washington","Total","8620988.1891","193858439.6504","22.49"
"2017","Imports","Wyoming","British Columbia","309.0000","5371.8275","17.38"
"2017","Imports","Wyoming","Total","309.0000","5371.8275","17.38"
"2018","Exports","Alberta","California","12796.0000","2212326.7900","172.89"
"2018","Exports","Alberta","Indiana","0.0000","0.0000","0.00"
"2018","Exports","Alberta","Minn / N. Dakota","2321.0000","134261.4800","57.85"
"2018","Exports","Alberta","Minnesota","168.0000","10029.4900","59.70"
"2018","Exports","Alberta","Montana","41401.1400","1690720.1300","40.84"
"2018","Exports","Alberta","North Dakota","4529.0000","303945.4200","67.11"
"2018","Exports","Alberta","Oregon","87.0000","2931.0300","33.69"
"2018","Exports","Alberta","Total","335729.1400","17022102.6900","50.70"
"2018","Exports","Alberta","Washington","274427.0000","12667888.3500","46.16"
"2018","Exports","British Columbia","Alaska","751.3708","53878.3927","71.71"
"2018","Exports","British Columbia","Arizona","83041.0000","10129678.6681","121.98"
"2018","Exports","British Columbia","California","6422308.6579","368881382.0746","57.44"
"2018","Exports","British Columbia","Colorado","985.0000","105290.1566","106.89"
"2018","Exports","British Columbia","Idaho","40501.0000","3139940.1221","77.53"
"2018","Exports","British Columbia","Montana","24892.0000","2054199.8333","82.52"
"2018","Exports","British Columbia","Nebraska","14579.0000","886563.0260","60.81"
"2018","Exports","British Columbia","Nevada","55231.0000","8390422.5050","151.92"
"2018","Exports","British Columbia","New Mexico","4821.0000","664413.3582","137.82"
"2018","Exports","British Columbia","Oregon","648799.0000","67652724.2819","104.27"
"2018","Exports","British Columbia","Texas","865.0000","85161.4100","98.45"
"2018","Exports","British Columbia","Total","8782729.6640","570983444.4205","65.01"
"2018","Exports","British Columbia","Utah","47213.0000","9355603.8887","198.16"
"2018","Exports","British Columbia","Washington","1437028.6353","99386592.0905","69.16"
"2018","Exports","British Columbia","Wyoming","1714.0000","197594.6128","115.28"
"2018","Exports","Manitoba","Indiana","0.0000","0.0000","0.00"
"2018","Exports","Manitoba","Minn / N. Dakota","5518775.8540","363243849.0600","Confidential"
"2018","Exports","Manitoba","Texas","0.0000","0.0000","0.00"
"2018","Exports","Manitoba","Total","5518775.8540","363243849.0600","Confidential"
"2018","Exports","New Brunswick","Maine","1231735.4000","106634552.0684","86.57"
"2018","Exports","New Brunswick","New England-ISO","73.0000","7494.0000","99.09"
"2018","Exports","New Brunswick","Total","1231808.4000","106642046.0684","86.57"
"2018","Exports","Newfoundland and Labrador","New England-ISO","384456.2000","21067522.1964","54.80"
"2018","Exports","Newfoundland and Labrador","New York","967381.2500","30292562.5012","31.31"
"2018","Exports","Newfoundland and Labrador","Total","1351837.4500","51360084.6976","37.99"
"2018","Exports","Nova Scotia","Maine","39169.0000","2749716.4876","70.20"
"2018","Exports","Nova Scotia","Total","39169.0000","2749716.4876","70.20"
"2018","Exports","Ontario","Indiana","80212.0000","4520719.7600","56.36"
"2018","Exports","Ontario","Massachusetts","200.0000","35475.5000","177.38"
"2018","Exports","Ontario","Michigan","7784191.3800","301409868.9744","38.72"
"2018","Exports","Ontario","Minn / N. Dakota","14679.0000","419271.5500","28.56"
"2018","Exports","Ontario","Minnesota","752686.4130","25561668.3400","33.96"
"2018","Exports","Ontario","New England-ISO","775580.6600","44140039.2240","56.91"
"2018","Exports","Ontario","New York","7233234.0990","249787571.8097","34.53"
"2018","Exports","Ontario","Ohio","50528.0000","1581316.0500","31.30"
"2018","Exports","Ontario","Pennsylvania","20828.0000","1148365.8900","55.14"
"2018","Exports","Ontario","Pennsylvania Jersey Maryland Power Pool","236893.7500","12277548.1116","51.83"
"2018","Exports","Ontario","Total","17015692.3020","645055285.9097","37.91"
"2018","Exports","Ontario","Vermont","66659.0000","4173440.7000","62.61"
"2018","Exports","Québec","Maine","3643493.0000","180096927.8800","49.42"
"2018","Exports","Québec","Michigan","12752.0000","358189.1600","28.09"
"2018","Exports","Québec","New England-ISO","1441786.4700","83156980.1800","56.67"
"2018","Exports","Québec","New Jersey","3710.0000","93265.4000","25.14"
"2018","Exports","Québec","New York","10510940.0000","273124237.4300","23.63"
"2018","Exports","Québec","Total","27022213.4700","1152804536.4100","38.31"
"2018","Exports","Québec","Vermont","11409532.0000","615974936.3600","45.97"
"2018","Exports","Saskatchewan","North Dakota","103083.0000","4078199.7400","39.56"
